film_uri,rank,neighbour_key,neighbour_title,neighbour_year,neighbour_rating,neighbour_tmdb_id,neighbour_poster,share,neighbour_sensitive
https://boxd.it/2ape,2,The Godfather Part II (1974),The Godfather Part II,1974,5.0,240.0,/sSuQTCZwqKrNBNIsksO9IAUoWP9.jpg,0.02857301,False
https://boxd.it/2ape,3,Apocalypse Now (1979),Apocalypse Now,1979,5.0,28.0,/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg,0.021720499,False
https://boxd.it/2ape,4,Ran (1985),Ran,1985,4.5,11645.0,/dGgiXMWDcS5aJTBEFu7bmaQPNox.jpg,0.020652546,False
https://boxd.it/2ape,5,The Shining (1980),The Shining,1980,5.0,694.0,/uAR0AWqhQL1hQa69UDEbb2rE5Wx.jpg,0.020450914,False
https://boxd.it/m8Ie,1,Obsession (2025),Obsession,2025,4.0,1339713.0,/bRwnj8WEKBCvmfeUNOukJPwB43K.jpg,0.02937582,False
https://boxd.it/m8Ie,2,The Wild Robot (2024),The Wild Robot,2024,3.0,1184918.0,/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg,0.02114136,False
https://boxd.it/m8Ie,3,Rental Family (2025),Rental Family,2025,3.0,1208348.0,/A5lswNlytTUrnMWsuD0NFfhZlf3.jpg,0.02007866,False
https://boxd.it/m8Ie,4,Gifted (2017),Gifted,2017,3.5,400928.0,/7YB2YrMwIm1g8FyZtlvmVDfRnAT.jpg,0.018442195,False
https://boxd.it/m8Ie,5,Train Dreams (2025),Train Dreams,2025,2.5,1241983.0,/jnaOmD9PmAkNjgVtCn17o7clOYe.jpg,0.018376807,False
https://boxd.it/fVA0,1,Yes Man (2008),Yes Man,2008,2.5,10201.0,/8Vk2nQF1kY34x53YnWd5zDaTht.jpg,0.025588918,False
https://boxd.it/fVA0,2,It Follows (2014),It Follows,2014,3.5,270303.0,/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg,0.024102224,True
https://boxd.it/fVA0,3,Mamma Mia! (2008),Mamma Mia!,2008,3.0,11631.0,/xYLiCWmAMHJubx5jNZ7HuXKjAbV.jpg,0.023853125,False
https://boxd.it/fVA0,4,Apex (2026),Apex,2026,1.5,1318447.0,/eTp7gSPkSF3Aw79mNx1NkBP1PZT.jpg,0.019720942,False
https://boxd.it/fVA0,5,The Descent (2005),The Descent,2005,4.0,9392.0,/mxFPI4KYBk5ri9cPteIS8jiDFgj.jpg,0.018092925,False
https://boxd.it/1zaQ,1,Black Hawk Down (2001),Black Hawk Down,2001,3.0,855.0,/7fU5dSqKRL4XHeEUz62rCKBfYok.jpg,0.027630204,False
https://boxd.it/1zaQ,2,Mamma Mia! (2008),Mamma Mia!,2008,3.0,11631.0,/xYLiCWmAMHJubx5jNZ7HuXKjAbV.jpg,0.018086867,False
https://boxd.it/1zaQ,3,Mystic River (2003),Mystic River,2003,3.5,322.0,/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg,0.017504131,False
https://boxd.it/1zaQ,4,Blood Diamond (2006),Blood Diamond,2006,2.5,1372.0,/sYAUuiWpoXGKHxUfHyjTj7Apj2h.jpg,0.015534675,False
https://boxd.it/1zaQ,5,Yes Man (2008),Yes Man,2008,2.5,10201.0,/8Vk2nQF1kY34x53YnWd5zDaTht.jpg,0.01550189,False
https://boxd.it/2aeU,1,Adaptation. (2002),Adaptation.,2002,4.0,2757.0,/ffEmHQAiD0m5dEQ6rlsuA9vlllW.jpg,0.030638669,False
https://boxd.it/2aeU,2,The Aviator (2004),The Aviator,2004,4.0,2567.0,/lx4kWcZc3o9PaNxlQpEJZM17XUI.jpg,0.02622684,False
https://boxd.it/2aeU,3,Before the Devil Knows You're Dead (2007),Before the Devil Knows You're Dead,2007,3.5,7972.0,/h4QXi4Ysuc3zICiK9jHxjCAK9Oh.jpg,0.020241905,False
https://boxd.it/2aeU,4,A History of Violence (2005),A History of Violence,2005,4.0,59.0,/ptJKY9WGDUUL064ge3jW78zBX0t.jpg,0.01924705,False
https://boxd.it/2aeU,5,Capote (2005),Capote,2005,3.0,398.0,/tzsxkZMnJvozpHQEl1KzO8KwWu.jpg,0.015995,False
https://boxd.it/nmS,1,Tenet (2020),Tenet,2020,4.5,577922.0,/aCIFMriQh8rvhxpN1IWGgvH0Tlg.jpg,0.039853454,False
https://boxd.it/nmS,2,The Odyssey (2026),The Odyssey,2026,3.5,1368337.0,/5rhTDKUhPYvpdQIijFIs5VoWsON.jpg,0.035471965,False
https://boxd.it/nmS,3,Mad Max: Fury Road (2015),Mad Max: Fury Road,2015,5.0,76341.0,/ulcAi4dKpAjHwYGS08vNyx9H6I9.jpg,0.033023857,False
https://boxd.it/nmS,4,Avatar: Fire and Ash (2025),Avatar: Fire and Ash,2025,4.0,83533.0,/bRBeSHfGHwkEpImlhxPmOcUsaeg.jpg,0.031144848,False
https://boxd.it/nmS,5,Oppenheimer (2023),Oppenheimer,2023,5.0,872585.0,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,0.029026285,False
